,node_id,name,alias,concept_class,prop_id,definition_text
451,24088,WAIS Comprehension,,,trm_5106f82530aff,"The examinee answers questions based on his or her understanding of general principles and social situations. This subtest measures verbal reasoning and conceptualization, verbal comprehension and expression, the ability to evaluate and use past experience, and the ability to demonstrate practical knowledge and judgment."
452,24089,WAIS Similarities,,,trm_510703e93367e,"The examinee is presented two words that represent common objects or concepts, and asked to describe how two seemingly dissimilar items might in fact be similar. This subtest measures verbal concept formation and reasoning."
453,24090,WAIS Picture Completion,,,trm_5107067241007,"Working within a specified time limit, the examinee views a picture with an important part missing and identifies the missing part. This subtest measures visual perception and organization, concentration, and visual recognition of essential details of objects."
454,24091,WAIS Picture Arrangement,,,trm_51070ae889d95,The subject is given 10 small pictures and asked to arrange them in a logical sequence.
455,24092,WAIS Object Assembly,,,trm_51071fc87a61f,The subject is given 4 puzzles (like jigsaw puzzles) and must put together the pieces to form the intended shape. 
456,24093,criteria task,"criteria, criteria task",,trm_512e7621189ad,"A decision making task designed to test how individuals can use different criteria to classify perceptual stimuli.  In the criteria with line stimuli version of the task, participants are asked to decide if lines are &#34;big&#34; or &#34;small&#34; compared to a criterion line that can differ in size.  At the beginning of each block of trials, they are shown which criterion line to use for their decisions.  In the criteria with dot stimuli version of the task, participants are asked to decide if a matrix of dots is &#34;big&#34; or &#34;small&#34; compared to a matrix of dots that can differ in size. At the beginning of each block of trials, they are shown which criterion matrix of dots to use for their decisions.  
"
457,24094,stop signal task with pseudo word naming,,,trm_5181f863d24f4,A task in which an external stimulus signals the participant to interrupt an already-initiated motor response.
458,24095,Change Detection Task,,,trm_5154906cbead5,"The subject is presented with an array, then after a short delay, presented with a second array. In the no-change condition, the second array is identical to the first. In the change condition, the second array differs by a single item. Subjects must identify whether a change has occurred or not, and if so, are often asked to point out the change. Other versions target different sensory abilities, such as auditory change detection or face change detection."
459,24096,AX-DPX,"Dot Pattern Expectancy,Dot Probe Expectancy",,trm_515495b718cd6,"An alternative version of the AX-CPT in which the letter stimuli are replaced with simple dot patterns derived from Braille language. Dot patterns are more easily parametrically manipulated, and require less time between stimuli presentations because they are not as easily stored in working memory as letters, thus increasing the proportion of errors."
460,24097,delayed intention task,,,trm_5736095d91380,"Subjects are presented with a cue indicating which of several tasks to perform. After a delay phase, they see a task screen and perform the task. Typically, brain activity related to the tasks is analyzed during the delay period."
461,24098,mirror reading task,,,trm_5176cf2c19e89,A task in which subjects are presented with mirror-reversed written stimuli and asked to process them in some way.
462,24099,living/nonliving judgment on mirror-reversed and plain-text words,,,trm_5176cf9d3d512,"Subjects are presented with words in either plain text or mirror-reversed format, and are asked to judge whether the stimulus refers to a living or nonliving object.  Items are presented in a mixed fashion and separated by whether each stimulus is a switch in presentation form from the previous trial."
463,24100,reversal weather prediction,,,trm_5181fb7bf350b,"is a feedback driven classification learning task in which a subject is presented with a stimuli (ex-geometric shapes) and has to classify them into one of two categories (ex-rainy or sunny weather), and then receives feedback on if the response was correct or incorrect.  This may or may not be presented with other stimuli (ex-tones of different frequencies), but the goal of the task is to only pay attention the the classification task at hand.  This is the same task as the weather prediction task but with the reward contingencies reversed
"
464,24101,McGurk effect,McGurk-MacDonald effect,,trm_51a637dfeffd5,"An auditory illusion discovered by H. McGurk and J. MacDonald, demonstrating the contribution made by visible face movements to normal speech perception"
465,24102,psychological refractory period (PRP) paradigm,,,trm_51c453f64d2a6,"In this task, participants are required to select responses for two stimuli. The intervals between the two stimuli vary, but are  usually so brief that the second stimulus often appears before the response to the first one is finished."
466,24103,autism spectrum quotient,AQ,,trm_51d6fe3f3942f,"The Autism Spectrum Quotient (AQ) is used to assess if adults of average intelligent have symptoms typical of individuals in the autism spectrum.  Published by Simon Baron-Cohen at the Autism Research Centre in Cambridge in 2001, it consists of fifty questions to assess social and communication skills, as well as imagination, attention to detail, and attention switching.

Subscales: social skill (items 1,11,13,15,22,36,44,45,47,48)
attention switching (items 2,4,10,16,25,32,34,37,43,46) 
attention to detail (items 5,6,9,12,19,23,28,29,30,49) 
communication (items 7,17,18,26,27,31,33,35,38,39) 
imagination (items 3,8,14,20,21,24,40,41,42,50) 

Each of the items listed above scores 1 point if the respondent records the abnormal or autistic-like behavior either mildly or strongly.
âDefinitely agreeâ or âslightly agreeâ responses scored 1 point, on the following items: 1, 2, 4, 5, 6, 7, 9, 12, 13, 16, 18, 19, 20, 21, 22, 23, 26, 33, 35, 39, 41, 42, 43, 45, 46. 
âDefinitely disagreeâ or âslightly disagreeâ responses scored 1 point, on the following items: 3, 8, 10, 11, 14, 15, 17, 24, 25, 27, 28, 29, 30, 31, 32, 34, 36, 37, 38, 40, 44, 47, 48, 49, 50.

Baron-Cohen, S., et al. (2001). &#34;The Autism-Spectrum Quotient (AQ): Evidence from Asperger Syndrome/High-Functioning Autism, Malesand Females, Scientists and Mathematicians.&#34; Journal of Autism & Developmental Disorders 31(1): 5-17."
467,24104,Piaget's Water Jar Task,"water jug task, water jug problem",,trm_5206bf053acf4,"This task tests whether children understand the principle of conservation, or the idea that two objects are still equivalent after a transformation of one of them.  Specifically, the &#34;Water Jar Task&#34; tests if children have attained &#34;conservation of liquid quantity.&#34; The child is asked to assess if the same amount of water in different glasses is in fact equal.  "
468,24105,Social Responsiveness Scale,"SRS, SRS-2",,trm_5208fe678c652,"The social responsiveness scale (SRS) is a 65 item rating scale used to assess social awareness, social information processing, capacity for reciprocal social communication, social anxiety/avoidance, and autistic preoccupations and traits.  The original SRS is completed by a parent or teacher for children from 4 to 18 years of age. The second version of the SRS is extended to 2.5 years into adulthood, validated on a larger sample, and allowing for self-report.

Subscales Include:
1. Social Awareness
2. Social Cognition
3. Social Communication
4. Social Motivation
5. Restricted Interests and Repetitive Behavior

Additionally, the Total Score reflects overall severity of social deficits."
469,24106,Children's Memory Scale,CMS,,trm_52167db323438,"The Children&#39;s Memory Scale (CMS) assesses attention, declarative memory, and learning for children from 5 to 16 years of age, specifically with subscales that reflect 1) Attention/Concentration, 2) Verbal Immediate, 3) Verbal Delayed, 4) Delayed Recognition, 5) Visual Immediate, 6) Visual Delayed, 7) Learning, and 8) General Memory.

http://link.springer.com/referenceworkentry/10.1007%2F978-0-387-79948-3_1532/fulltext.html"
470,24107,Social Communication Questionnaire,"SCQ, Autism Screening Questionnaire, ASQ",,trm_521687032f822,"The Social Communication Questionnaire consists of 40 yes/no questions (answered by parents) to screen for autism spectrum disorders in children four years of age and older.  Specifically, the questions ask about social functioning and communication skills.  Two forms of the SCQ include the Lifetime and Current, which assesst behaviors for each of those periods. 

Theoretically derived subscales include 1) Reciprocal Social Interaction subscale, 2) Communication subscale, and 3) Restricted, Repetitive, and Stereotyped Patterns of Behavior subscale, although they have not been formally validated.

Questions 20 through 40 (Lifetime) focus on behaviors occurring between the ages of 4 and 5.
Total scores can range from 0 to 39
The first question is a language screening item that is not included in the final score.
Total SCQ raw score of â¥ 15 is highly suggestive of ASD"
471,24108,aberrant behavior checklist - community,"ABC, ABC-C",,trm_523c7a0a73cf5,"The Aberrant Behavior Checklist- Community version (ABC-C) is a symptom checklist for assessing problem behaviors of children and adults with mental retardation, to be completed by a parent, educator, or care-giver.  The community version is specifically for individuals living at home. 

The rater is asked to provide ratings for 58 specific symptoms to compute scores for the following subscales:

  1. Irritability/Agitation
â  2. Lethargy/Social Withdrawal
  3. Stereotypic Behavior
  4. Hyperactivity/Noncompliance
  5. Inappropriate Speech

http://www.slossonnews.com/ABC.html"
472,24109,adult behavior checklist,"ABC, ABCL",,trm_523ca67b786d5,"The Adult Behavior Checklist is a 126 item measure that assesses withdrawn, somatic, anxious/depressed, internalizing, intrusive, thought, attention, delinquent behavior, aggressive, and externalizing problems."
473,24110,adolescent symptom inventory,"ASI, ASI-4",,trm_523df616da8a6,The Adolescent Symptom Inventory (4th version) is a 120 question rating scale that screens for 18 DSM-IV emotional and behavioral disorders in youths between 12 and 18 years old.  These scores have shown a high correspondence with psychiatric diagnoses.
474,24111,broad autism phenotype questionnaire,BAP,,trm_523dfd5b7a9f1,"The Broad Autism Phenotype Questionnaire (BAPQ) is designed to measure the BAP (the Broad Autism Phenotype, a set of personality and language characteristics that reflect the phenotypic expression of the genetic liability to autism) in adults.  The subscales include: aloof personality, rigid personality, and pragmatic language.

http://staff.science.uva.nl/~michiell/docs/HurleyEtAl2007.pdf"
475,24112,battelle developmental inventory,BDI,,trm_523e10cad0ce6,"The Battelle Developmental Inventory (BDI) is an assessment for children (newborn to 7 years 11 months) that assesses early childhood developmental milestones in the domains of personal-social, adaptive, motor, communication, and cognitive ability."
476,24113,beery-buktenica developmental test of visual-motor integration,Beery VMI,,trm_523f58d91f2c0,"The Beery VMI is a screener for visual-motor deficits that can lead to learning, neuropsychological, and behavior problems, available in both a child and adult form.  It also helps to assess the extent to which individuals can integrate their visual and motor abilities.

http://www.pearsonassessments.com/HAIWEB/Cultures/en-us/Productdetail.htm?Pid=PAg105

"
477,24114,big five questionnaire,BFQ,,trm_523f5c17d7edb,"The BFQ is a self-report measure for assessing the big five personality dimensions of energy/extraversion, agreeableness, conscientiousness, emotional instability, and intellect/openness in youths.

http://www.sciencedirect.com/science/article/pii/S019188690200051X"
478,24115,broader phenotype autism symptom scale,BPASS,,trm_524055ac4fecf,"The Broader Phenotype Autism Symptom Scale (BPASS) measures traits that have likely effects on autism susceptibility genes, including social motivation, social expressiveness, conversational skills, and flexibility. 

http://www.ncbi.nlm.nih.gov/pubmed/16868845"
479,24116,brief symptom inventory,BSI,,trm_52405b6f7ebe9,"The Brief Symptom Inventory (BSI) is a brief psychological self-report assessment intended to help measure psychological distress and psychiatric disorders in medical and community populations.  It is a shorter version of the SCL-90-R.

http://www.ncbi.nlm.nih.gov/pubmed/6622612"
480,24117,Child Behavior Checklist,CBCL,,trm_524b4a402c87e,"The Child Behavior Checklist (CBCL) obtains reports from parents, relatives, and/or guardians about competencies and behavioral or emotional problems relating to social relations and school performance.  This metric is intended for ages 6 through 18, and measures anxiety, depression, somatic complaints, social problems, thought and attention problems, and rule-breaking and aggressive behavior."
481,24118,Conners Comprehensive Behavior Rating Scales,CBRS,,trm_524b563fb87c8,"The Conners Comprehensive Behavior Rating Scale(s) is an instrument designed to provide a complete overview of child and adolescent behaviors, emotions, academic, and social problems.  These scales include the DSM-IV symptom scales.
"
482,24119,Children's Communication Checklist,CCC,,trm_5255c99be1e53,"The Childrenâs Communication Checklist is a 70 item questionnaire that assesses children&#39;s speech, vocabulary, sentence structure, and social language skills, to be filled out by an adult or caregiver.  language and pragmatics."
483,24120,Center for Epidemiologic Studies Depression Scale,CES-D,,trm_5258346e72223,"The CES-D scale is a short self-report scale designed to measure depressive symptomatology in the general population, and is composed of items from longer scales that have been previously validated."
484,24121,Social Competence Questionnaire,ComQ,,trm_525c4a78089ad,A questionnaire to assess social competence in children.
485,24122,Conners 3rd Edition,Conners 3,,trm_525c4cb94bfff,"The Conners 3 is an extended version of the Conners&#39; Rating Scales-Revised that, in addition to the original metrics, assesses comorbid disorders such as Oppositional Defiant Disorder, and Conduct Disorder.  Specifically, it addresses:

General Psychopathology
Inattention
Hyperactivity/Impulsivity
Learning Problems
Executive Functioning
Aggression
Peer Relations
Family Relations
ADHD Inattentive
ADHD Hyperactive-Impulsive
ADHD Combined
Oppositional Defiant Disorder
Conduct Disorder"
486,24123,Children's Psychiatric Rating Scale,CPRS,,trm_525c56680c13c,"The Children&#39;s Psychiatric Rating Scale (CPRS) is a multidimensional rating scale of childhood psychopathology.  It is not diagnostic, but rather a broad-ranging rating scale of symptoms and behaviors which may contribute to diagnosis. In addition, the scoring system enables the rating of severity of symptoms and presentation. Since the scale measures the presence or absence of symptoms over a particular period of time, it is a useful instrument of treatment efficacy and has regularly been the instrument of choice employed in clinical trials.

For more information, see http://www.springerreference.com/docs/html/chapterdbid/334435.html"
487,24124,autism diagnostic interview - revised,ADI-R,,trm_525d847e2bd0b,the ADI-R is a comprehensive interview that provides a thorough assessment of individuals suspected of having autism or other autism spectrum disorders. It has proven highly useful for formal diagnosis as well as treatment and educational planning.
488,24125,Comprehensive Test of Phonological Processing,CTOPP,,trm_526027c99b726,"The CTOPP-2 can be used to help evaluate phonological processing abilities as a prerequisite to reading fluency. The revised version of this popular assessment is now appropriate for use with children as young as 4 years old. 

http://www.pearsonassessments.com/HAIWEB/Cultures/en-us/Productdetail.htm?Pid=CTOPP2"
489,24126,Children's Yale-Brown Obsessive Compulsive Scale,CY-BOCS,,trm_52602c143d3a9,a widely used measure of obsessive compulsive disorder (OCD) symptom severity in youth.
490,24127,Expressive Vocabulary Test,EVT,,trm_52602e2e0c43b,"The Expressive Vocabulary Test assesses receptive and expressive vocabulary, and word retrieval."
491,24128,Expressive One Word-Picture Vocabulary Test,EOWPVT,,trm_5262c98a09546,"The Expressive One Word-Picture Vocabulary Test assesses English speaking vocabulary and verbal intelligence for individuals age 2 to 95 years.

http://portal.wpspublish.com/portal/page?_pageid=53,272879&_dad=portal&_schema=PORTAL
"
492,24129,Leiter International Performance Scale,Leiter,,trm_5262cb3d852c0,"The Leiter International Performance Scale is an intelligence test for children ages 2 to 18 in the form of a strict performance scale.  The test purports to &#34;provide a nonverbal measure of general intelligence by sampling a wide variety of functions from memory to nonverbal reasoning.&#34;  Because of the exclusion of language, it claims to be more accurate than other tests when testing children who cannot or will not provide a verbal response, including children who are non native speaking, or have autism, traumatic brain injury, speech impairment, and hearing problems.

Scales and subscales include: 

Reasoning:

Classification
Sequential order
Repeated patterns
Design analogies

Visualization:

Matching
Figure-ground
Paper folding
Figure rotation
Picture context
Form completion

Memory:

Memory span (Forward)
Memory span (Backward)
Immediate recognition
Delayed recognition
Associative memory
Associative delayed memory
Spatial memory
Visual coding

Attention:
Attention sustained (marking one kind of figures printed on a page with several different figures)
Attention divided (observing a display and simultaneously sorting cards correctly)

http://en.wikipedia.org/wiki/Leiter_International_Performance_Scale"
493,24130,Mullen Scales of Early Learning,Mullen,,trm_5262d6d7b2097,"The Mullen Scales of Early Learning encompass five scales used to assess cognitive and motor ability and development.  Specifically, including Gross Motor, Visual Reception, Fine Motor, Expressive Language, and Receptive Language."
494,24131,PDD Behavior Inventory,PDDBI,,trm_5262d903ae91d,"The Pervasive Developmental Disorder Behavioral Inventory assess responsiveness to intervention in children with a pervasive developmental disorder.  The extended form assesses two categories, each including a set of subscales:

Approach/Withdrawal Problems:

Sensory/Perceptual Approach
Ritualisms/Resistance to Change
Social Pragmatic Problems
Semantic Pragmatic Problems
Arousal Regulation Problems (extended form)
Specific Fears (extended form)
Aggressiveness (extended form)

Receptive/Expressive Social Communication Abilities:

Social Approach Behaviors
Expressive Language
Learning, Memory, and Receptive Language (extended form)"
495,24132,Preschool Language Scale,PLS,,trm_5266bc6473fd8,"The Preschool Language Scale (PLS) provides a comprehensive assessment of language development, specifically it measures total language, auditory comprehension, and expressive communication. "
496,24133,Peabody Picture Vocabulary Test,PPVT,,trm_5266bebe14d2e,The Peabody Picture Vocabulary Test (PPVT) is a vocabulary assessment to assess receptive and expressive vocabulary performance.
497,24134,Sensory Profile,,,trm_526943e3cbaaf,"The Sensory Profile is a test to assess sensory processing for a wide range of age groups.  Domains (and subscles within domains) include:

1) Sensory processing domain: auditory processing, visual processing, vestibular processing, touch processing, and multi-sensory processing, oral processing.

2) Modulation domain: sensory processing related to endurance and tone, modulation related to body position and movement, modulation of movement affecting activity level, modulation of sensory input affecting emotional responses, modulation of visual input affecting emotional responses and activity level.

3) Behavior and emotional responses: emotional/social responses, behavioral outcomes of sensory processing, items indicating threshold for response.

https://www.pearsonassessments.com/HAIWEB/Cultures/en-us/Productdetail.htm?Pid=076-1638-008"
498,24135,Stanford-Binet Intelligence Scales,,,trm_526af65b16c82,"The Stanford-Binet (SB) - the best and most popular intelligence test, is a Cognitive ability assessment used to measure intelligence (IQ). It measures five factors of cognitive ability: Fluid Reasoning, Knowledge, Quantitative Reasoning, Visual-Spatial Processing, and Working Memory. Each of these factors is tested in two separate domains, verbal and nonverbal.

Subtests include: Vocabulary, Comprehension, Pattern Analysis, Quantitative, Bead Memory, and Memory for Sentences.

http://www.stanfordbinet.net/"
499,24136,Test of Early Language Development,TELD,,trm_527138126fb20,"The Test of Early Language Development (TELD) is a standardized test to assess spoken language skills at early ages. Subtests include Receptive Language and Expressive Language, and these metrics yield an overall Spoken Language score."
500,24137,Test of Adolescent and Adult Language,TOAL,,trm_52713c85c0bd2,"The Test of Adolescent and Adult Language (TOAL) measures spoken and written language abilities of adolescents and young adults with varying degrees of knowledge of the English language. It includes the following six subtests: Word opposites, word deviations, spoken analogies, word similarities, sentence combining, and orthographic usage.

Composite scores include spoken language, written language, and general language."
501,24138,Test of Language Development,TOLD,,trm_527143a263937,"The Test of Language Development (TOLD) provides six subtests that measure components of spoken language, including 1) Sentence Combining, 2) Picture Vocabulary, 3) Word Ordering, 4) Relational Vocabulary, 5) Morphological Comprehension, and 6) Multiple Meanings."
502,24139,Vineland Adaptive Behavior Scales,Vineland,,trm_52717a95a3b03,"The Vineland Adaptive Behavior Scales are the leading instrument for supporting the diagnosis of intellectual and developmental disabilities.  It assesses an individual in the domains of communication, daily living skills, socialization, motor skills, and a maladaptive behavior index."
503,24140,Communication and Symbolic Behavior Scales Development Profile,CSBS,,trm_52718631bc934,"The Communication and Symbolic Behavior Scales Development Profile (CSBS) is an assessment to pick up early delays in social communication, expressive speech/language, and symbolic functioning."
504,24141,Differential Ability Scales,DAS,,trm_5272806688e63,"The Differential Ability Scales (DAS) make an assessment about how a child processes information, and at cognitive abilities that are important for learning.  Specifically, the test measures verbal and visual working memory, immediate and delayed recall, visual recognition and matching, processing and naming speed, phonological processing, and understanding of basic number concepts."
505,24142,Early Childhood Behavioral Questionnaire,ECBQ,,trm_5298e7a465b41,"The Early Childhood Behavioral Questionnaire encompasses 18 scales, and 201 items to measure several aspects of temperament in toddlers.  A short form (107 items; 18 scales), and a very short form (36 items; 3 broad scales) are available.

http://www.bowdoin.edu/~sputnam/rothbart-temperament-questionnaires/instrument-descriptions/early-childhood-behavior.html"
506,24143,Early Development Interview (EDI),EDI,,trm_5298ed1336e43,"The Early Development Interview measures the following:

Communication
Repetitive Behavior
Regulatory
Social
Sensory
Tone
Family Changes
Child Medical Events
Stressful Events

http://ndar.nih.gov/ndar_data_dictionary.html?short_name=edi01
"
507,24144,Expressive One-Word Picture Vocabulary Test,EOWPVT,,trm_5298f15fe0fcf,"The Expressive One-Word Picture Vocabulary Test can be used to assess expressive language for individuals who have experienced stroke, concussion, traumatic brain injury, or neurodegenerative disease. 
The test provides a comprehensive assessment of expressive and receptive vocabulary.
 
http://www.proedinc.com/customer/productView.aspx?ID=2166"
508,24145,Halstead-Reitan Battery,,,trm_529911569b592,"The Halstead-Reitan Neuropsychological Battery is a combination of neuropsychological tests used to assess the possible physical aspects and localization of neurological damage. 

Trails A and B
Verbal Fluency
Halstead Category Test
Spatial Positional Reasoning
Tactual Performance Test
Rhythm Test
Speech Sounds Perception Test
Finger Oscillation Test

and several ancillary tests.  See: http://www.minddisorders.com/Flu-Inv/Halstead-Reitan-Battery.html for details.
"
509,24146,Joint Attention / Social and Nonsocial Orienting Task,jasnot,,trm_529ce04b778b6,"This task makes an assessment of the extent that a child can respond to different stimuli, or exhibit joint attention:

http://ndar.nih.gov/ndar_data_dictionary.html?short_name=jasnot01

I was not able to find the original paper detailing the task."
510,24147,Judgment of Line Orientation Task,jol,,trm_529ce3d22be3e,This test is a standardized measure of visuospatial judgment.  See http://www4.parinc.com/Products/Product.aspx?ProductID=JUDGMENTLINE
511,24148,Kaufman Brief Intelligence Test,"KBIT,K-BIT",,trm_529ce6ecb35f8,"The Kaufman Brief Intelligence Test (K-BIT) measures both verbal and nonverbal ability.

http://www.pearsonclinical.com/psychology/products/100000390/kaufman-brief-intelligence-test-second-edition-kbit2.html"
512,24149,Loneliness Rating Scale,LRS,,trm_529d087705bfa,"The loneliness rating scale is a 40 item questionnaire to assess current level of loneliness.

http://www.ncbi.nlm.nih.gov/pubmed/16367513"
513,24150,Overt word repetition,,,trm_534690b0e9dc5,Subjects are presented auditorily with words and asked to repeat them aloud.
514,24151,Covert verb generation task,,,trm_5346927710e88,A task in which subjects are presented with nouns and generate an associated verb silently.
515,24152,Tapping task,,,trm_534692ef3b5df,"Subjects are instructed to move a body part corresponding to a picture. The following instructions were issued: âYou have to tap your index finger when you see a picture of a finger, flex your foot when you see a picture of a foot, and purse your lips when you see a picture of lipsâ. "
516,24153,Landmark task,,,trm_5346938eed092,"Subjects performed two alternate tasks, namely tell if a horizontal line is crossed precisely in the middle (LANDMARK) and tell if a horizontal line is crossed at all (DETECTION). The following instructions were used: âPress the button with your left index finger if the line is bisected in the middle otherwise press the button with your right fingerâ or âPress the button with your left index finger if the line is crossed otherwise press the button with your right fingerâ. "
517,24154,why/how task,"yes/no why/how task, why/how localizer",,trm_53c4465b0466f,"The Why/How Task is a neuroimaging task for manipulating and measuring abstract conceptualization of sensory stimuli, especially social stimuli. In the version validated in Spunt and Adolphs (2014, NeuroImage), participants answer attributional (why) and factual (how) questions about visual social scenes using a yes/no manual response. The Why/How manipulation is attentional: Each photograph appears once as the target of a Why question, and once as the target of a How question. A standardized version of this task is available for download here: http://bobspunt.com/whyhow-localizer/. Further information can be acquired in the following paper: Spunt, R. P., & Adolphs, R. (2014). Validating why/how the contrast for functional MRI studies of Theory of Mind. NeuroImage. 99, 301-311.
"
518,24155,rest eyes closed,,,trm_54e69c642d89b,Subjects rest passively with their eyes closed. Often used as a baseline for comparison for other tasks.
519,24156,think/no-think task,,,trm_54f93101b2fd8,A task in which subjects are cued to either remember or suppress the memory for a specific association that was previously learned.
520,24157,working memory fMRI task paradigm,,,trm_550b50095d4a3,"This is the &#34;working memory&#34; task used in the Human Connectome Project. The category specific representation task and the working memory task are combined into a single task paradigm. Participants were presented with blocks of trials that consisted of pictures of places, tools, faces and body parts (non-mutilated parts of bodies with no ânudityâ). Within each run, the 4 different stimulus types were presented in separate blocks. Also, within each run, Â½ of the blocks use a 2-back working memory task and Â½ use a 0-back working memory task (as a working memory comparison). A 2.5 second cue indicates the task type (and target
for 0-back) at the start of the block. Each of the two runs contains 8 task blocks (10 trials of 2.5 seconds each, for 25 seconds) and 4 fixation blocks (15 seconds). On each trial, the stimulus is presented for 2 seconds, followed by a 500 ms inter-task interval (ITI). 

Potential Additional Event Related Contrasts: Researchers can also use the TAB.txt E-Prime
data files to generate the following potential event-related contrasts:

http://humanconnectome.org/documentation/S500/HCP_S500+MEG2_Release_Appendix_VI.pdf
http://humanconnectome.org/documentation/S500/HCP_S500+MEG2_Release_Reference_Manual.pdf

References for Working Memory: Localizer (Drobyshevsky et al. 2006); Reliable across subjects (Drobyshevsky et al. 2006) and time (Caceres et al. 2009)."
521,24158,motor fMRI task paradigm,,,trm_550b53d7dd674,"This task was adapted from the one developed by Buckner and colleagues (Buckner et al. 2011; Yeo et al. 2011). Participants are presented with visual cues that ask them to either tap their left or right fingers, or squeeze their left or right toes, or move their tongue to map motor areas. Each block of a movement type lasted 12 seconds (10 movements), and is preceded by a 3 second cue. In each of the two runs, there are 13 blocks, with 2 of tongue movements, 4 of hand movements (2 right and 2 left), and 4 of foot movements (2 right and 2 left). In addition, there are 3 15-second fixation blocks per run. This task contains the following events, each of which is computed against the fixation baseline.

This task is included in the Human Connectome Project (HCP) 500 subject data release.
http://humanconnectome.org/documentation/S500/HCP_S500+MEG2_Release_Reference_Manual.pdf

References for Motor Task: Localizer (Morioka et al. 1995; Bizzi et al. 2008; Buckner et al. 2011; Yeo et al. 2011)."
522,24159,language processing fMRI task paradigm,,,trm_550b54a8b30f4,"This task was developed by Binder and colleagues (Binder et al. 2011) and uses the E-prime scripts provided by these investigators. The task consists of two runs that each interleave 4 blocks of a story task and 4 blocks of a math task. The lengths of the blocks vary (average of approximately 30 seconds), but the task was designed so that the math task blocks match the length of the story task blocks, with some additional math trials at the end of the task to complete the 3.8 minute run as needed. The story blocks present participants with brief auditory stories (5-9 sentences) adapted from Aesopâs fables, followed by a 2-alternative forcedchoice question that asks participants about the topic of the story. The example provided in the original Binder paper (p. 1466) is âFor example, after a story about an eagle that saves a man who had done him a favor, participants were asked, âWas that about revenge or reciprocity?â The math task also presents trials aurally and requires subjects to complete addition and subtraction problems. The trials present subjects with a series of arithmetic operations (e.g., âfourteen plus twelveâ), followed by âequalsâ and then two choices (e.g., âtwenty-nine or twentysixâ). Participants push a button to select either the first or the second answer. The math task is adaptive to try to maintain a similar level of difficulty across participants. For more details on the task, please see (Binder et al. 2011).

References for Language Task: Reliable across subjects and robust activation (Binder et al.
2011).

This task is included in the Human Connectome Project.

http://humanconnectome.org/documentation/S500/HCP_S500+MEG2_Release_Reference_Manual.pdf"
523,24160,social cognition (theory of mind) fMRI task paradigm,,,trm_550b557e5f90e,"Participants were presented with short video clips (20 seconds) of objects (squares, circles, triangles) that either interacted in some way, or moved randomly on the screen. These videos were developed by either Castelli and colleagues (Castelli et al. 2000) or Martin and colleagues (Wheatley et al. 2007). After each video clip, participants judge whether the objects had a mental interaction (an interaction that appears as if the shapes are taking into account each otherâs feelings and thoughts), Not Sure, or No interaction (i.e., there is no obvious interaction between the shapes and the movement appears random). Each of the two task runs has 5 video blocks (2 Mental and 3 Random in one run, 3 Mental and 2 Random in the other run) and 5 fixation blocks (15 seconds each). 

References for the Social Cognition Task: Reliable across subjects and robust activation
(Castelli et al. 2000; Castelli et al. 2002; Wheatley et al. 2007; White et al. 2011).

This task is used in the Human Connectome Project.

http://humanconnectome.org/documentation/S500/HCP_S500+MEG2_Release_Reference_Manual.pdf"
524,24161,relational processing fMRI task paradigm,,,trm_550b5a47aa23e,"This task was adapted from the one developed by Christoff and colleagues (Smith et al. 2007). The stimuli are 6 different shapes filled with 1 of 6 different textures. In the relational processing condition, participants are presented with 2 pairs of objects, with one pair at the top of the screen and the other pair at the bottom of the screen. They are told that they should first decide what dimension differs across the top pair of objects (differed in shape or differed in texture) and then they should decide whether the bottom pair of objects also differ along that same dimension (e.g., if the top pair differs in shape, does the bottom pair also differ in shape). In the control matching condition, participants are shown two objects at the top of the screen and one object at the bottom of the screen, and a word in the middle of the screen (either âshapeâ or âtextureâ). They are told to decide whether the bottom object matches either of the top two objects on that dimension (e.g., if the word is âshapeâ, is the bottom object the same shape as either of the top two objects. For both conditions, the subject responds yes or no using one button or another. For the relational condition, the stimuli are presented for 3500 ms, with a 500 ms ITI, and there are four trials per block. In the matching condition, stimuli are presented for 2800 ms, with a 400 ms ITI, and there are 5 trials per block. Each type of block (relational or matching) lasts a total of 18 seconds. In each of the two runs of this task, there are 3 relational blocks, 3 matching blocks and 3 16-second fixation blocks.

References for the Relational Processing Task: Localizer (Smith et al. 2007).

This task is included in the Human Connectome Project (HCP) 500 Dataset Release
http://humanconnectome.org/documentation/S500/HCP_S500+MEG2_Release_Reference_Manual.pdf"
525,24162,emotion processing fMRI task paradigm,,,trm_550b5b066d37b,"This task was adapted from the one developed by Hariri and colleagues (Hariri et al. 2002). Participants are presented with blocks of trials that either ask them to decide which of two faces presented on the bottom of the screen match the face at the top of the screen, or which of two shapes presented at the bottom of the screen match the shape at the top of the screen. The faces have either an angry or fearful expression. Trials are presented in blocks of 6 trials of the same task (face or shape), with the stimulus presented for 2000 ms and a 1000 ms ITI. Each block is preceded by a 3000 ms task cue (âshapeâ or âfaceâ), so that each block is 21 seconds including the cue. Each of the two runs includes 3 face blocks and 3 shape blocks, with 8 seconds of fixation at the end of each run.

This task is included in the Human Connectome Project (HCP) 500 subject data release.
http://humanconnectome.org/documentation/S500/HCP_S500+MEG2_Release_Reference_Manual.pdf

References for the Emotion Processing Task: Localizer (Hariri et al. 2002); Moderate reliability
across time (Manuck et al. 2007)."
